filename,file_path,blood_type,fingerprint_type,confidence,P_Arc,P_Whorl,P_Loop
cluster_6_305.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_305.BMP,O+,Loop,0.34904668,0.33531865,0.31563473,0.34904668
cluster_6_2918.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2918.BMP,O+,Whorl,0.35741097,0.31988862,0.35741097,0.3227004
cluster_6_3036.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3036.BMP,O+,Whorl,0.34109387,0.32945722,0.34109387,0.3294489
cluster_6_3812.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3812.BMP,O+,Loop,0.37796783,0.28999206,0.33204013,0.37796783
cluster_6_2874.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2874.BMP,O+,Arc,0.3726323,0.3726323,0.32380295,0.30356482
cluster_6_3520.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3520.BMP,O+,Whorl,0.355834,0.31906673,0.355834,0.32509926
cluster_6_3153.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3153.BMP,O+,Loop,0.4056727,0.27596045,0.31836683,0.4056727
cluster_6_2976.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2976.BMP,O+,Loop,0.3929172,0.2496996,0.3573832,0.3929172
cluster_6_2769.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2769.BMP,O+,Whorl,0.33657336,0.32843798,0.33657336,0.33498865
cluster_6_2817.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2817.BMP,O+,Loop,0.39869618,0.30824926,0.2930545,0.39869618
cluster_6_2639.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2639.BMP,O+,Whorl,0.3749959,0.29128227,0.3749959,0.3337219
cluster_6_3705.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3705.BMP,O+,Arc,0.45850855,0.45850855,0.2559234,0.2855681
cluster_6_334.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_334.BMP,O+,Whorl,0.34327218,0.3156031,0.34327218,0.3411247
cluster_6_3737.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3737.BMP,O+,Arc,0.35271543,0.35271543,0.3355467,0.31173795
cluster_6_2735.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2735.BMP,O+,Loop,0.3823965,0.2657844,0.35181904,0.3823965
cluster_6_3010.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3010.BMP,O+,Loop,0.38522005,0.2960363,0.31874365,0.38522005
cluster_6_3072.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3072.BMP,O+,Loop,0.37130347,0.316294,0.31240246,0.37130347
cluster_6_3191.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3191.BMP,O+,Loop,0.38610289,0.27005416,0.34384292,0.38610289
cluster_6_3441.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3441.BMP,O+,Whorl,0.35460776,0.3130938,0.35460776,0.33229843
cluster_6_3634.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3634.BMP,O+,Whorl,0.367764,0.3003548,0.367764,0.33188123
cluster_6_3377.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3377.BMP,O+,Whorl,0.34291512,0.33058733,0.34291512,0.32649755
cluster_6_3536.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3536.BMP,O+,Loop,0.3716194,0.3175148,0.31086576,0.3716194
cluster_6_3730.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3730.BMP,O+,Loop,0.33930594,0.32510057,0.33559346,0.33930594
cluster_6_2545.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2545.BMP,O+,Arc,0.41852736,0.41852736,0.27155322,0.3099194
cluster_6_2924.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2924.BMP,O+,Loop,0.33510187,0.33037677,0.33452135,0.33510187
cluster_6_360.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_360.BMP,O+,Loop,0.3914685,0.31018236,0.29834914,0.3914685
cluster_6_3090.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3090.BMP,O+,Loop,0.37251788,0.28534076,0.3421414,0.37251788
cluster_6_2985.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_2985.BMP,O+,Loop,0.3539188,0.32056525,0.32551596,0.3539188
cluster_6_3695.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3695.BMP,O+,Loop,0.38333404,0.29216206,0.32450387,0.38333404
cluster_6_3525.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3525.BMP,O+,Whorl,0.33699962,0.32680646,0.33699962,0.33619386
cluster_6_3638.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3638.BMP,O+,Loop,0.3392998,0.33653376,0.32416645,0.3392998
cluster_6_4148.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4148.BMP,O+,Whorl,0.35938996,0.31690586,0.35938996,0.32370412
cluster_6_3989.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3989.BMP,O+,Loop,0.3578882,0.29746065,0.34465116,0.3578882
cluster_6_4074.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4074.BMP,O+,Loop,0.36642843,0.31188446,0.3216871,0.36642843
cluster_6_4402.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4402.BMP,O+,Loop,0.3563525,0.30394906,0.33969843,0.3563525
cluster_6_4501.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4501.BMP,O+,Arc,0.34659162,0.34659162,0.33732864,0.31607965
cluster_6_4631.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4631.BMP,O+,Whorl,0.36572152,0.33881837,0.36572152,0.29546008
cluster_6_4207.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4207.BMP,O+,Whorl,0.3353399,0.3326316,0.3353399,0.33202848
cluster_6_3943.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3943.BMP,O+,Whorl,0.34843418,0.33549684,0.34843418,0.316069
cluster_6_4453.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4453.BMP,O+,Loop,0.35540882,0.32161027,0.32298094,0.35540882
cluster_6_4332.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4332.BMP,O+,Whorl,0.37434924,0.32419336,0.37434924,0.3014574
cluster_6_4059.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4059.BMP,O+,Arc,0.36043155,0.36043155,0.28836992,0.3511985
cluster_6_4658.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4658.BMP,O+,Loop,0.37155244,0.31353644,0.3149111,0.37155244
cluster_6_4545.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4545.BMP,O+,Whorl,0.34035087,0.3272193,0.34035087,0.33242974
cluster_6_4031.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4031.BMP,O+,Loop,0.38382933,0.30834046,0.30783018,0.38382933
cluster_6_4481.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4481.BMP,O+,Loop,0.35927862,0.3211465,0.3195749,0.35927862
cluster_6_4675.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4675.BMP,O+,Whorl,0.35303405,0.3031883,0.35303405,0.34377766
cluster_6_4694.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4694.BMP,O+,Arc,0.34897414,0.34897414,0.3390368,0.31198904
cluster_6_3996.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3996.BMP,O+,Loop,0.39236292,0.29399818,0.31363893,0.39236292
cluster_6_4160.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4160.BMP,O+,Loop,0.39409366,0.2928914,0.3130149,0.39409366
cluster_6_4308.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4308.BMP,O+,Loop,0.35267007,0.32491705,0.32241288,0.35267007
cluster_6_4560.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4560.BMP,O+,Whorl,0.35853642,0.30102086,0.35853642,0.3404427
cluster_6_4532.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4532.BMP,O+,Loop,0.40524006,0.2892529,0.30550703,0.40524006
cluster_6_4702.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4702.BMP,O+,Loop,0.42659733,0.29878858,0.27461404,0.42659733
cluster_6_4035.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4035.BMP,O+,Loop,0.36555922,0.30391723,0.33052352,0.36555922
cluster_6_471.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_471.BMP,O+,Loop,0.34206477,0.32780397,0.3301313,0.34206477
cluster_6_4457.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4457.BMP,O+,Whorl,0.34240565,0.31535774,0.34240565,0.3422366
cluster_6_4506.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4506.BMP,O+,Loop,0.3573582,0.31550202,0.32713974,0.3573582
cluster_6_4367.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4367.BMP,O+,Loop,0.34871367,0.3248665,0.32641986,0.34871367
cluster_6_4254.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4254.BMP,O+,Loop,0.35416692,0.29457068,0.35126236,0.35416692
cluster_6_4213.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4213.BMP,O+,Loop,0.36046034,0.32060072,0.31893894,0.36046034
cluster_6_3844.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3844.BMP,O+,Loop,0.39734253,0.29997134,0.30268618,0.39734253
cluster_6_3888.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3888.BMP,O+,Loop,0.39554226,0.2935633,0.31089443,0.39554226
cluster_6_4370.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4370.BMP,O+,Loop,0.39905077,0.29127222,0.30967698,0.39905077
cluster_6_4680.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4680.BMP,O+,Whorl,0.3635731,0.33916885,0.3635731,0.297258
cluster_6_4540.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4540.BMP,O+,Loop,0.34869564,0.30881694,0.34248742,0.34869564
cluster_6_4634.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4634.BMP,O+,Whorl,0.3645063,0.31167045,0.3645063,0.3238233
cluster_6_4124.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4124.BMP,O+,Loop,0.34911683,0.33514577,0.31573746,0.34911683
cluster_6_4441.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4441.BMP,O+,Loop,0.3851171,0.31280708,0.3020758,0.3851171
cluster_6_4781.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4781.BMP,O+,Whorl,0.3590035,0.31722775,0.3590035,0.32376876
cluster_6_4683.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4683.BMP,O+,Whorl,0.3454199,0.3378232,0.3454199,0.3167569
cluster_6_4377.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4377.BMP,O+,Arc,0.35550308,0.35550308,0.3428572,0.30163968
cluster_6_4519.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4519.BMP,O+,Whorl,0.34057286,0.33916292,0.34057286,0.32026422
cluster_6_4150.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4150.BMP,O+,Whorl,0.3845341,0.3331352,0.3845341,0.28233075
cluster_6_4535.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4535.BMP,O+,Loop,0.37318307,0.31240708,0.31440994,0.37318307
cluster_6_4547.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4547.BMP,O+,Loop,0.37179753,0.30638865,0.32181382,0.37179753
cluster_6_4795.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4795.BMP,O+,Whorl,0.37107348,0.30214557,0.37107348,0.32678092
cluster_6_461.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_461.BMP,O+,Loop,0.385068,0.32820544,0.28672653,0.385068
cluster_6_4159.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4159.BMP,O+,Loop,0.4044471,0.3194316,0.27612132,0.4044471
cluster_6_4618.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4618.BMP,O+,Loop,0.40511608,0.28776807,0.3071158,0.40511608
cluster_6_42.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_42.BMP,O+,Loop,0.37303588,0.30997247,0.3169916,0.37303588
cluster_6_4340.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4340.BMP,O+,Whorl,0.34446505,0.3322667,0.34446505,0.32326826
cluster_6_420.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_420.BMP,O+,Arc,0.36020118,0.36020118,0.30479273,0.33500606
cluster_6_4539.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4539.BMP,O+,Whorl,0.37681088,0.32102975,0.37681088,0.30215937
cluster_6_4009.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4009.BMP,O+,Loop,0.39915863,0.29895076,0.3018906,0.39915863
cluster_6_4351.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4351.BMP,O+,Whorl,0.35014185,0.32570738,0.35014185,0.32415077
cluster_6_4561.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4561.BMP,O+,Loop,0.40661272,0.27957293,0.3138143,0.40661272
cluster_6_4091.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4091.BMP,O+,Loop,0.4053851,0.3070436,0.28757128,0.4053851
cluster_6_3995.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3995.BMP,O+,Whorl,0.35072267,0.313939,0.35072267,0.33533835
cluster_6_3876.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3876.BMP,O+,Loop,0.3758112,0.32815573,0.29603302,0.3758112
cluster_6_4049.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4049.BMP,O+,Loop,0.40041524,0.28239444,0.31719032,0.40041524
cluster_6_4413.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4413.BMP,O+,Loop,0.41069672,0.2930417,0.29626158,0.41069672
cluster_6_4294.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4294.BMP,O+,Whorl,0.37272897,0.29526842,0.37272897,0.3320026
cluster_6_4779.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4779.BMP,O+,Whorl,0.36833256,0.28133795,0.36833256,0.35032946
cluster_6_4674.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4674.BMP,O+,Loop,0.37100405,0.33715972,0.2918362,0.37100405
cluster_6_4662.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4662.BMP,O+,Arc,0.3626193,0.3626193,0.31907415,0.3183066
cluster_6_4379.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4379.BMP,O+,Arc,0.42376065,0.42376065,0.27772498,0.2985144
cluster_6_3890.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3890.BMP,O+,Loop,0.36259344,0.3078575,0.329549,0.36259344
cluster_6_4726.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4726.BMP,O+,Loop,0.3768092,0.3181283,0.3050625,0.3768092
cluster_6_4231.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4231.BMP,O+,Arc,0.35677376,0.35677376,0.31697628,0.32624996
cluster_6_4069.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4069.BMP,O+,Loop,0.36296764,0.31269252,0.32433987,0.36296764
cluster_6_3906.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3906.BMP,O+,Whorl,0.37087494,0.32331368,0.37087494,0.30581138
cluster_6_4612.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4612.BMP,O+,Loop,0.3966237,0.2976011,0.30577523,0.3966237
cluster_6_4575.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4575.BMP,O+,Loop,0.34556028,0.31955436,0.33488533,0.34556028
cluster_6_4606.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4606.BMP,O+,Loop,0.3454049,0.33959392,0.3150012,0.3454049
cluster_6_4625.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4625.BMP,O+,Whorl,0.36433098,0.31726128,0.36433098,0.31840774
cluster_6_4546.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4546.BMP,O+,Arc,0.3467066,0.3467066,0.32466507,0.3286284
cluster_6_3880.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3880.BMP,O+,Arc,0.33776549,0.33776549,0.3264406,0.33579394
cluster_6_4082.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4082.BMP,O+,Loop,0.3761629,0.30276936,0.32106775,0.3761629
cluster_6_4464.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4464.BMP,O+,Whorl,0.36431935,0.3260069,0.36431935,0.3096738
cluster_6_3912.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3912.BMP,O+,Whorl,0.3713611,0.3095436,0.3713611,0.31909525
cluster_6_4590.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4590.BMP,O+,Whorl,0.3639172,0.32912517,0.3639172,0.3069576
cluster_6_4135.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4135.BMP,O+,Loop,0.35875633,0.30798903,0.33325467,0.35875633
cluster_6_3942.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3942.BMP,O+,Loop,0.37672955,0.28929016,0.33398035,0.37672955
cluster_6_4291.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4291.BMP,O+,Loop,0.34624264,0.31114438,0.34261292,0.34624264
cluster_6_4554.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4554.BMP,O+,Loop,0.39469224,0.3050911,0.3002166,0.39469224
cluster_6_4615.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4615.BMP,O+,Whorl,0.3659232,0.29565668,0.3659232,0.33842012
cluster_6_4785.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4785.BMP,O+,Loop,0.34948793,0.3390867,0.31142533,0.34948793
cluster_6_3948.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3948.BMP,O+,Loop,0.3630625,0.32376954,0.31316793,0.3630625
cluster_6_4065.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4065.BMP,O+,Loop,0.38535744,0.3153994,0.29924318,0.38535744
cluster_6_4485.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4485.BMP,O+,Whorl,0.357438,0.30252337,0.357438,0.3400386
cluster_6_4237.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4237.BMP,O+,Loop,0.348614,0.33008805,0.32129794,0.348614
cluster_6_4048.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4048.BMP,O+,Loop,0.37574825,0.3140651,0.31018668,0.37574825
cluster_6_4190.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4190.BMP,O+,Loop,0.34382594,0.31722036,0.33895367,0.34382594
cluster_6_39.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_39.BMP,O+,Loop,0.3513118,0.30639035,0.34229785,0.3513118
cluster_6_4765.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4765.BMP,O+,Loop,0.3729182,0.2876819,0.33939993,0.3729182
cluster_6_4201.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4201.BMP,O+,Whorl,0.37470308,0.29135263,0.37470308,0.33394423
cluster_6_4531.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4531.BMP,O+,Loop,0.37323558,0.31329337,0.31347102,0.37323558
cluster_6_3892.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3892.BMP,O+,Loop,0.38679746,0.27446416,0.33873838,0.38679746
cluster_6_4095.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4095.BMP,O+,Loop,0.3765183,0.2915572,0.33192447,0.3765183
cluster_6_3860.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3860.BMP,O+,Loop,0.3547261,0.319768,0.32550588,0.3547261
cluster_6_4542.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4542.BMP,O+,Loop,0.370802,0.3224927,0.30670536,0.370802
cluster_6_4426.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4426.BMP,O+,Arc,0.345133,0.345133,0.31825384,0.33661315
cluster_6_4736.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4736.BMP,O+,Loop,0.3749338,0.28546944,0.33959672,0.3749338
cluster_6_3956.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3956.BMP,O+,Arc,0.34189025,0.34189025,0.33219895,0.32591084
cluster_6_4574.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4574.BMP,O+,Whorl,0.35817927,0.33059588,0.35817927,0.31122488
cluster_6_4563.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4563.BMP,O+,Loop,0.35018063,0.33127406,0.3185453,0.35018063
cluster_6_4730.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4730.BMP,O+,Loop,0.37561,0.35523495,0.26915497,0.37561
cluster_6_3819.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3819.BMP,O+,Whorl,0.3512965,0.31245244,0.3512965,0.33625102
cluster_6_427.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_427.BMP,O+,Loop,0.37808612,0.31424814,0.30766574,0.37808612
cluster_6_4633.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4633.BMP,O+,Loop,0.37187088,0.2977241,0.33040506,0.37187088
cluster_6_3852.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3852.BMP,O+,Loop,0.35691845,0.30385104,0.33923054,0.35691845
cluster_6_480.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_480.BMP,O+,Whorl,0.37080187,0.31405485,0.37080187,0.31514335
cluster_6_4809.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4809.BMP,O+,Loop,0.36321816,0.3038352,0.33294663,0.36321816
cluster_6_4777.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4777.BMP,O+,Whorl,0.37140667,0.31244865,0.37140667,0.31614468
cluster_6_4289.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4289.BMP,O+,Loop,0.38982782,0.2843771,0.32579508,0.38982782
cluster_6_4318.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4318.BMP,O+,Loop,0.38020635,0.29996663,0.31982705,0.38020635
cluster_6_3984.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3984.BMP,O+,Loop,0.3885291,0.28597566,0.3254952,0.3885291
cluster_6_4811.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4811.BMP,O+,Loop,0.34979627,0.3189343,0.33126944,0.34979627
cluster_6_4469.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4469.BMP,O+,Loop,0.34852004,0.311017,0.34046298,0.34852004
cluster_6_4697.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4697.BMP,O+,Arc,0.35441214,0.35441214,0.30507103,0.34051684
cluster_6_4597.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4597.BMP,O+,Loop,0.3666361,0.30581453,0.32754934,0.3666361
cluster_6_4495.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4495.BMP,O+,Loop,0.34701413,0.31395215,0.3390337,0.34701413
cluster_6_3869.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3869.BMP,O+,Whorl,0.38117173,0.3100837,0.38117173,0.30874455
cluster_6_4390.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4390.BMP,O+,Loop,0.34130928,0.33055902,0.32813168,0.34130928
cluster_6_459.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_459.BMP,O+,Loop,0.3532843,0.32838687,0.3183288,0.3532843
cluster_6_4257.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4257.BMP,O+,Arc,0.3764012,0.3764012,0.28870323,0.33489558
cluster_6_423.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_423.BMP,O+,Loop,0.35277763,0.32457244,0.3226499,0.35277763
cluster_6_3831.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_3831.BMP,O+,Loop,0.38979378,0.28816366,0.32204252,0.38979378
cluster_6_4750.BMP,/content/drive/MyDrive/New Bloodtype Detection/dataset/O+/cluster_6_4750.BMP,O+,Loop,0.36325827,0.2903399,0.34640184,0.36325827
